gsa_building_no,address,city,state,zipcode,latitude,longitude,costar_number,bldg_rsf,total_leased_rsf,percent_govt_leased,total_annual_rent,rent_prsf,remaining_total_term,remaining_firm_term
TX1935,6101 S BROADWAY,TYLER,TX,75703-4436,32.283207,-95.305163,1387594,90715.0,3704.0,4.08,69553.23,18.78,3.97,0.0
DC1085,616 H STREET NW,WASHINGTON,DC,20001-3732,38.899803,-77.020351,129833,268343.0,107480.0,40.05,4855612.35,45.18,3.97,3.97
DC0717,425 3RD ST SW,WASHINGTON,DC,20024-3206,38.8838611,-77.015257,GSA,227917.0,10393.0,4.56,468213.66,45.05,3.97,3.97
IL2338,101 S. COUNTRY FAIR DR.,CHAMPAIGN,IL,61821-2931,40.116026,-88.281711,GSA,9809.0,9809.0,100.0,217305.36,22.15,3.97,0.0
WA7840,1801 LIND AVE SW,RENTON,WA,98057-3368,47.463819,-122.223376,470349,207997.0,71863.0,34.55,2017816.55,28.08,3.98,2.58
CO1902,8000 SOUTH PARK LANE,LITTLETON,CO,80120-5640,39.571164,-105.007539,93987,12064.0,12064.0,100.0,293997.95,24.37,3.98,0.0
CA7724,516 INDUSTRY WAY,IMPERIAL,CA,92251-7501,32.828449,-115.580068,6211963,25609.0,4277.0,16.7,145204.15,33.95,4.0,0.0
TN2226,140 SHARP PERKINS ROAD,JACKSBORO,TN,37757-2507,36.3280707,-84.1913895,GSA,6128.0,6128.0,100.0,167605.2,27.35,4.0,0.0
AK3344,1630 E TUDOR RD,ANCHORAGE,AK,99507-1049,61.180832,-149.850483,6552874,27763.0,27763.0,100.0,592517.87,21.34,4.0,4.0
AK3455,601 W 5TH AVE,ANCHORAGE,AK,99501-2221,61.217552,-149.88778,1166581,184091.0,8235.0,4.47,303579.97,36.86,4.0,4.0
AL2227,412 MARTLING RD,ALBERTVILLE,AL,35951-7208,34.278705,-86.196416,GSA,8800.0,8800.0,100.0,148121.51,16.83,4.0,0.0
CA7624,800 E. COLORADO BLVD.,PASADENA,CA,91101-2103,34.14587,-118.133799,249261,208283.0,19299.0,9.27,668089.38,34.62,4.0,0.0
FL2468,1601 BALBOA AVENUE,PANAMA CITY,FL,32405-4132,30.177,-85.675405,6914938,13000.0,13000.0,100.0,166973.56,12.84,4.0,2.0
GA2212,920 ABUTMENT ROAD,DALTON,GA,30721-4418,34.758083,-84.962338,8028332,4190.0,4190.0,100.0,69196.2,16.51,4.0,0.0
GA2122,285 PEACHTREE CENTER AVE NE,ATLANTA,GA,30303-1229,33.761968,-84.385984,441027,464277.0,8023.0,1.73,145572.16,18.14,4.0,4.0
IL2521,9700 W. HIGGINS,ROSEMONT,IL,60018-4796,41.99423,-87.869018,144534,276578.0,12768.0,4.62,406191.14,31.81,4.0,4.0
KY3070,122 REYNOLDS LANE,HAZARD,KY,41701-1437,37.252342,-83.192363,GSA,11170.0,11170.0,100.0,228660.41,20.47,4.0,0.0
MD1102,4 CENTER DR,NORTH EAST,MD,21901-2003,39.627292,-75.948178,1570,345600.0,153508.0,44.42,1407120.89,9.17,4.0,2.0
MI1879,26840 W SEVEN MILE ROAD,REDFORD TOWNSHIP,MI,48240-1905,42.427901,-83.309715,GSA,14344.0,14344.0,100.0,491527.2,34.27,4.0,1.0
NC2100,1461 N ROAD ST,ELIZABETH CITY,NC,27909-3241,36.334155,-76.230096,GSA,8410.0,8410.0,100.0,149375.04,17.76,4.0,0.0
NJ4639,ONE GARRET MOUNTAIN PLAZA,WEST PATERSON,NJ,07424-3320,40.900941,-74.188311,173220,174849.0,21277.0,12.17,516830.71,24.29,4.0,2.0
TX2458,11983 STARCREST,SAN ANTONIO,TX,78247-4110,29.549083,-98.463149,955304,67600.0,5940.0,8.79,84258.85,14.18,4.0,0.0
VA0570,5280 HENNEMAN DR.,NORFOLK,VA,23513-2503,36.876031,-76.221918,8028329,20125.0,20125.0,100.0,362756.96,18.03,4.0,0.0
WA7886,1620 S 92ND PL,SEATTLE,WA,98108-5134,47.52102,-122.312493,474757,46900.0,34682.0,73.95,469253.48,13.53,4.0,0.18
WV0092,420 RIFFE STREET,SOPHIA,WV,25921-9998,37.71226,-81.249835,8037780,6466.0,6466.0,100.0,75830.44,11.73,4.0,0.0
CA6856,33 NEW MONTGOMERY ST,SAN FRANCISCO,CA,94105-4506,37.788306,-122.401587,36157,241794.0,26735.0,11.06,994798.06,37.21,4.0,0.0
TX2489,252 VILLA DRIVE,CORPUS CHRISTI,TX,78408-2759,27.789126,-97.443612,7135532,11900.0,11900.0,100.0,307913.92,25.88,4.0,4.0
WV0265,150 E. BURR BOULEVARD,KEARNEYSVILLE,WV,25430-4793,39.35936021,-77.85803263,8314390,13281.0,5726.0,43.11,113396.86,19.8,4.0,1.0
CA7033,"901 TOWER WAY, #210",BAKERSFIELD,CA,93309-1585,35.362808,-119.06179,1564185,25596.0,6150.0,24.03,202243.51,32.89,4.0,1.57
KS1589,2609 ANDERSON AVE,MANHATTAN,KS,66502-2801,39.190005,-96.605778,7977597,6932.0,6932.0,100.0,98948.01,14.27,4.01,0.0
OH2101,1350 EUCLID AVE,CLEVELAND,OH,44115-1827,41.500764,-81.682412,486697,262352.0,53923.0,20.55,1216904.08,22.57,4.01,1.44
OH1615,170 N HIGH ST,COLUMBUS,OH,43215-2417,39.965798,-83.001341,493278,85939.0,76731.0,89.29,2153436.85,28.06,4.02,1.5
DC0707,1025 F STREET NW,WASHINGTON,DC,20004-1412,38.897326,-77.026549,359859,498920.0,210773.0,42.25,8698290.93,41.27,4.03,4.03
TX2242,3010 BUCHANAN ST,WICHITA FALLS,TX,76308-1709,33.882756,-98.529954,8143576,4921.0,4921.0,100.0,74063.06,15.05,4.03,0.0
WV9001,405 CAPITAL ST.,CHARLESTON,WV,25301-1749,38.351456,-81.631911,5058987,138104.0,19365.0,14.02,301254.22,15.56,4.03,0.57
DC0371,1776 G ST NW,WASHINGTON,DC,20006-4705,38.89829,-77.04118,129058,266000.0,5801.0,2.18,316630.56,54.58,4.04,4.04
FL2533,1000 SOUTH PINE ISLAND ROAD,PLANTATION,FL,33324-3906,26.108443,-80.262104,385863,240308.0,36203.0,15.07,1264669.67,34.93,4.04,1.21
DC0814,"300 D STREET, SW",WASHINGTON,DC,20024-4703,38.885048,-77.015203,130566,391000.0,62503.0,15.99,2863756.48,45.82,4.04,4.04
AK3349,1700 E BOGARD RD,WASILLA,AK,99654-6563,61.589923,-149.397042,GSA,4945.0,4945.0,100.0,106485.6,21.53,4.04,0.0
CA8240,"8880 RIO SAN DIEGO, SUITE 310",SAN DIEGO,CA,92108-1637,32.776181,-117.138458,313264,190261.0,43797.0,23.02,1732500.91,39.56,4.04,4.04
HI6244,677 ALA MOANA BLVD,HONOLULU,HI,96813-5419,21.297861,-157.862087,1388251,272191.0,14710.0,5.4,528957.67,35.96,4.04,0.0
NV7751,4220 S MARYLAND PKY,LAS VEGAS,NV,89119-7533,36.112291,-115.137583,7702100,159900.0,10414.0,6.51,285447.74,27.41,4.04,4.04
NY7383,156 BELLEW AVENUE EXTENSION SOUTH,WATERTOWN,NY,13601-2309,43.97478277,-75.93271149,GSA,10000.0,10000.0,100.0,212573.15,21.26,4.04,4.04
GA2335,6000 N. TERMINAL PKWY,ATLANTA,GA,30320-7400,33.641569,-84.444038,,1905455.0,20960.0,1.1,800320.0,38.18,4.04,3.08
PA0716,215 LIMEKILN ROAD,NEW CUMBERLAND,PA,17070-2424,40.214903,-76.874019,603682,61000.0,30480.0,49.97,501525.8,16.45,4.04,0.0
CT3351,628 HEBRON AVE,GLASTONBURY,CT,06033-5007,41.714173,-72.589758,1215834,155000.0,8120.0,5.24,196730.62,24.23,4.04,1.83
MD0314,3601 PENNSY DRIVE,LANDOVER,MD,20785-1612,38.940431,-76.873643,143232,72000.0,71400.0,99.17,678017.84,9.5,4.05,4.05
IA1493,1610 12TH AVE SW,SPENCER,IA,51301-5670,43.130985,-95.150588,7978418,5200.0,5200.0,100.0,123987.24,23.84,4.05,1.22
NJ4627,111 POVONIA AVE,JERSEY CITY,NJ,07310-1755,40.7266485,-74.0343454,166344,480000.0,5700.0,1.19,218805.39,38.39,4.05,0.0
WI1650,310 EAST KNAPP,MILWAUKEE,WI,53202-2512,43.046988,-87.907929,1268859,59373.0,59373.0,100.0,1534420.3,25.84,4.05,0.0
TX2432,7220 WESTMORELAND,DALLAS,TX,75237-2984,32.66019,-96.882309,409596,19215.0,5633.0,29.32,96749.56,17.18,4.06,0.0
CA7691,490 N. WIGET LANE,WALNUT CREEK,CA,94598-3465,37.928993,-122.029575,110684,14213.0,9252.0,65.1,258870.96,27.98,4.06,0.0
FL2705,77/99 SE 5TH ST.,MIAMI,FL,33131-2507,25.7693636,-80.1910329,384654,101902.0,101902.0,100.0,2949169.85,28.94,4.06,4.06
TX2495,301 N. MARKET ST.,DALLAS,TX,75202-1805,32.781066,-96.80662,409773,113737.0,17317.0,15.23,385242.63,22.25,4.07,0.0
NJ5090,200 AMERICAN METRO BLVD.,HAMILTON SQUARE,NJ,08619-2320,40.254808,-74.705628,GSA,451318.0,9929.0,2.2,242295.69,24.4,4.07,0.0
VA0453,207 FREEDOM COURT,FREDERICKSBURG,VA,22408-2445,38.259532,-77.502766,GSA,25788.0,25788.0,100.0,285787.31,11.08,4.07,4.07
PA0596,409 LACKAWANNA AVE,SCRANTON,PA,18503-2062,41.40754,-75.666218,302332,193084.0,22925.0,11.87,391242.88,17.07,4.07,0.0
MO1823,1100 MAIN,KANSAS CITY,MO,64105-2120,39.100791,-94.583134,75852,650000.0,24570.0,3.78,493022.16,20.07,4.08,0.92
NM1465,201 3RD ST NW,ALBUQUERQUE,NM,87102-3370,35.085439,-106.650243,763791,346918.0,74004.0,21.33,1727372.15,23.34,4.08,2.41
FL2873,4070 BLVD CENTER DR,JACKSONVILLE,FL,32207-2824,30.300132,-81.617658,51960,23486.0,12353.0,52.6,146275.68,11.84,4.08,0.0
FL3084,821 AVENUE E,RIVIERA BEACH,FL,33404-7523,26.768281,-80.057048,375102,137000.0,3375.0,2.46,87284.43,25.86,4.08,1.08
GA2337,415 ROWLAND STREET,MOULTRIE,GA,31768-9130,31.20955,-83.779623,7983710,6426.0,6426.0,100.0,126438.67,19.68,4.08,0.0
GA2014,2980 BRANDYWINE DRIVE,ATLANTA,GA,30341-5528,33.869805,-84.268596,437311,35343.0,35343.0,100.0,749625.03,21.21,4.08,1.08
KS1590,2125 N PENNSYLVANIA AVE,INDEPENDENCE,KS,67301-2142,37.246468,-95.706321,7964792,5162.0,5162.0,100.0,119361.95,23.12,4.08,2.08
MI2184,2861 ASHMUN STREET,SAULT STE MARIE,MI,49783-3750,46.472939,-84.353858,GSA,7059.0,3600.0,51.0,56757.59,15.77,4.08,4.08
MO1904,1114 MARKET STREET,ST. LOUIS,MO,63101-2043,38.627149,-90.197072,,35806.0,34278.0,95.73,404823.18,11.81,4.08,0.0
MT5357,501 CENTRAL AVENUE,GREAT FALLS,MT,59401-3117,47.50532,-111.298195,5600251,40000.0,4285.0,10.71,49038.43,11.44,4.08,0.0
NC2443,"225 GREEN STREET, SUITE 216",FAYETTEVILLE,NC,28301-5025,35.054078,-78.877756,5858228,110000.0,11537.0,10.49,190883.03,16.55,4.08,1.46
NY7078,70 EAST SUNRISE HIGHWAY,VALLEY STREAM,NY,11581-1233,40.659071,-73.697283,181860,167112.0,9493.0,5.68,319664.76,33.67,4.08,0.0
OH2152,200 PUBLIC SQUARE,CLEVELAND,OH,44114-2316,41.499993,-81.692832,486669,1270204.0,74345.0,5.85,1829055.76,24.6,4.08,0.75
OK1352,221-229 S I 35,MOORE,OK,73160-9998,35.3369164,-97.4914665,GSA,15116.0,11488.0,76.0,125035.43,10.88,4.08,0.0
TX1815,9990 RICHMOND AVE,HOUSTON,TX,77042-4559,29.728858,-95.548664,239959,93921.0,11729.0,12.49,230783.81,19.68,4.08,0.0
VA0846,6354 WALKER LANE,SPRINGFIELD,VA,22310-3229,38.768262,-77.160801,479068,135673.0,35105.0,25.87,1496462.5,42.63,4.08,0.0
VA0427,143 PLAZA ROAD SW,WISE,VA,24293-4628,36.9988636,-82.603018,7384582,172942.0,23866.0,13.8,314449.58,13.18,4.08,0.0
WA7873,3501 COLBY AVE,EVERETT,WA,98201-4794,47.971241,-122.208313,635252,30187.0,5222.0,17.3,126490.97,24.22,4.08,0.0
DC0175,"395 E STREET, S.W.",WASHINGTON,DC,20546-0001,38.88352019,-77.01720229,658120,280401.0,280401.0,100.0,1.307746374E7,46.64,4.08,3.88
PA0874,4700 WISSAHICKON AVENUE,PHILADELPHIA,PA,19144-4248,40.015714,-75.170104,87260,677000.0,21052.0,3.11,692288.42,32.88,4.09,2.09
VA0046,2900 CRYSTAL DRIVE,ARLINGTON,VA,22202-3556,38.845368,-77.052668,137408,173488.0,47252.0,27.24,1606766.75,34.0,4.09,4.09
LA1363,ONE GALLERIA BLVD,METAIRIE,LA,70001-2082,29.992368,-90.152778,6174162,470000.0,56221.0,11.96,1305016.45,23.21,4.1,0.0
AL2166,2 NORTH 20TH STREET,BIRMINGHAM,AL,35203-4007,33.513115,-86.804924,GSA,206273.0,13614.0,6.6,236166.8,17.35,4.1,0.0
VA0016,2000 DUKE STREET,ALEXANDRIA,VA,22314-6101,38.804754,-77.06339,138052,156123.0,33031.0,21.16,1281193.07,38.79,4.11,4.11
CO2008,8610 EXPLORER DR.,COLORADO SPRINGS,CO,80920-1058,38.959917,-104.791606,1376031,98904.0,26284.0,26.58,645657.59,24.56,4.12,0.0
MN1646,111 EAST KELLOGG BLVD.,SAINT PAUL,MN,55101-1237,44.945796,-93.089293,1041757,44827.0,9834.0,21.94,245850.0,25.0,4.12,0.0
WI1688,790 N MILWAUKEE ST.,MILWAUKEE,WI,53202-3724,43.041005,-87.906792,1268652,70000.0,4443.0,6.35,106561.8,23.98,4.12,2.12
MD0231,8403 COLEVILLE ROAD,SILVER SPRING,MD,20910-6331,38.99486593,-77.03187691,131139,470045.0,25105.0,5.34,782553.49,31.17,4.13,4.13
WA7405,711 S. CAPITOL WAY,OLYMPIA,WA,98501-1237,47.042172,-122.901301,GSA,45521.0,11699.0,25.7,274353.47,23.45,4.13,1.62
NM1424,625 SILVER SW,ALBUQUERQUE,NM,87102-3123,35.08293,-106.654681,1326817,121000.0,4421.0,3.65,88517.99,20.02,4.13,0.0
NC2090,1801 STANLEY RD,GREENSBORO,NC,27407-2640,36.05139,-79.890141,1092733,126000.0,38493.0,30.55,755858.86,19.64,4.13,0.65
MD1811,2115 EAST JEFFERSON STREET,ROCKVILLE,MD,20852-4902,39.04951261,-77.12706451,132028,128774.0,128645.0,99.9,2947332.9,22.91,4.14,4.14
KY1711,207 GRANDVIEW DR.,FORT MITCHELL,KY,41017-2758,39.051694,-84.566163,482547,37500.0,20154.0,53.74,500641.07,24.84,4.14,0.5
PA0609,924 RUSSELL DRIVE,LEBANON,PA,17042-7485,40.315999,-76.419853,GSA,6290.0,6290.0,100.0,131244.32,20.87,4.14,0.0
MN2607,5600 AMERICAN BLVD W,BLOOMINGTON,MN,55437-1173,44.855904,-93.354705,1447801,322000.0,244561.0,75.95,4891220.0,20.0,4.15,2.15
TX2421,1413 HOUSTON,LAREDO,TX,78040-4913,27.507128,-99.509911,GSA,14374.0,14374.0,100.0,333131.58,23.18,4.15,0.0
NM1293,300 SAN MATEO NE,ALBUQUERQUE,NM,87108-1519,35.079749,-106.58609,7868172,182321.0,3266.0,1.79,51668.2,15.82,4.15,0.0
MD0757,7519 STANDISH PLACE,ROCKVILLE,MD,20855-2792,39.108014,-77.152815,132280,136066.0,75993.0,55.85,2340341.85,30.8,4.15,3.48
NJ6998,5218 ATLANTIC AVENUE,MAYS LANDING,NJ,08330-2003,39.444908,-74.700868,513936,80773.0,14302.0,17.71,238819.08,16.7,4.15,0.0
OH2322,354 E. FEDERAL STREET,YOUNGSTOWN,OH,44503-1820,41.097831,-80.644206,5927435,12846.0,12846.0,100.0,324870.38,25.29,4.15,4.15
TX2052,5214 68TH STREET,LUBBOCK,TX,79424-1598,33.532982,-101.922982,5016330,47557.0,14328.0,30.13,242086.22,16.9,4.16,0.23
AK3395,5904 OLD AIRPORT WAY,FAIRBANKS,AK,99709-4601,64.823294,-147.857665,GSA,64653.0,10991.0,17.0,403589.52,36.72,4.17,4.17
AZ7682,1921 E FLIGHTLINE DR,TUCSON,AZ,85756-6913,32.121037,-110.937366,GSA,6300.0,6300.0,100.0,51723.0,8.21,4.17,1.17
AZ6482,301 EAST VIRGINIA,PHOENIX,AZ,85012-1200,33.476618,-112.069355,224676,31246.0,14510.0,46.44,311965.0,21.5,4.17,0.58
CA6949,4560 VIEWRIDGE AVE,SAN DIEGO,CA,92123-1637,32.823097,-117.124742,478010,100603.0,100603.0,100.0,3084283.77,30.66,4.17,4.17
CA7121,4920 GREENCRAIG AVE,SAN DIEGO,CA,92123-1673,32.827278,-117.124969,5488886,16100.0,16100.0,100.0,384623.92,23.89,4.17,4.17
DC0208,"375 E STREET, SW",WASHINGTON,DC,20024-3221,38.88361083,-77.01670573,732790,321502.0,58143.0,18.08,2820222.3,48.5,4.17,4.17
FL2536,1001 EXECUTIVE CENTER DRIVE,ORLANDO,FL,32803-3535,28.559122,-81.342193,380900,26384.0,6425.0,24.35,134447.58,20.93,4.17,0.0
IA1432,225 2ND STREET S.E.,CEDAR RAPIDS,IA,52401-1400,41.977594,-91.667576,5645059,42000.0,4856.0,11.56,65477.33,13.48,4.17,0.0
IL2175,1600-167TH STREET,CALUMET CITY,IL,60409-5457,41.5864961,-87.5589588,145689,33000.0,8170.0,24.76,211630.05,25.9,4.17,1.16
MO1717,9741 N CONANT AVE,KANSAS CITY,MO,64153-1833,39.269518,-94.67617,79511,34500.0,34500.0,100.0,544500.0,15.78,4.17,1.16
NE1433,605 IRON HORSE DR,NORFOLK,NE,68701-5888,42.02113,-97.417987,7970084,12603.0,7600.0,60.3,154184.92,20.29,4.17,1.16
NM1356,2400 Fuhs Ave.,GALLUP,NM,87301-7439,35.524743,-108.704574,GSA,38126.0,38126.0,100.0,369600.0,9.69,4.17,0.0
TX2169,4204 WOODCOCK DR,SAN ANTONIO,TX,78228-1322,29.48467,-98.567701,946334,66721.0,30079.0,45.08,503159.61,16.73,4.17,0.0
UT1387,50 SOUTH 200 EAST,SALT LAKE CITY,UT,84111-1617,40.768761,-111.888155,1058409,159144.0,78789.0,49.51,1673621.39,21.24,4.17,0.0
VA0316,1953 GALLOWS RD,VIENNA,VA,22182-3934,38.9118658,-77.227056,GSA,256297.0,33293.0,12.99,1161319.4,34.88,4.17,4.17
NY6440,99 10TH AVENUE NY NY,NEW YORK-MANHATTAN,NY,10011-4713,40.743975,-74.006909,158456,480000.0,269961.0,56.24,1.70981982E7,63.34,4.17,0.0
PA0789,707 CHELSEA PARKWAY,BOOTHWYN,PA,19061-1306,39.870211,-75.47474,GSA,66306.0,7360.0,11.1,121408.0,16.5,4.19,0.0
SC2107,4600 GOER DRIVE,NORTH CHARLESTON,SC,29406-6500,32.871709,-80.009964,5062121,53783.0,8623.0,16.03,167942.35,19.48,4.19,1.14
LA1351,102 VERSAILLES BLVD,LAFAYETTE,LA,70501-6700,30.224701,-92.022938,5001686,140677.0,24677.0,17.54,593921.89,24.07,4.2,4.2
LA1181,100 ADVOCATE ROW,VIDALIA,LA,71373-3032,31.575556,-91.459821,GSA,11247.0,11247.0,100.0,123443.25,10.98,4.21,0.0
MI2118,317 SOUTH DRAKE ROAD,KALAMAZOO,MI,49009-1171,42.289223,-85.648202,5005799,21750.0,14250.0,65.52,299298.15,21.0,4.21,4.21
VA0663,675 PETER JEFFERSON PKY,CHARLOTTESVILLE,VA,22911-8618,38.023212,-78.437365,771256,80641.0,8230.0,10.21,232845.72,28.29,4.21,1.41
TX2427,400 S GARLAND,PLAINVIEW,TX,79072-9507,34.173889,-101.743743,7177439,6400.0,6400.0,100.0,128665.78,20.1,4.21,2.71
TX2285,800 N SHORELINE BLVD,CORPUS CHRISTI,TX,78401-3700,27.798743,-97.391068,1256375,364304.0,24498.0,6.72,540429.66,22.06,4.21,0.0
DC0367,"801 EYE ST., N.W.",WASHINGTON,DC,20002-3632,38.90011851,-77.023325,130178,299276.0,267951.0,89.53,1.254693228E7,46.83,4.21,4.21
AR1182,425 W. CAPITOL,LITTLE ROCK,AR,72201-3405,34.744672,-92.274978,1130256,656186.0,77672.0,11.84,1590584.11,20.48,4.22,0.75
TX2830,2314 STATE HIGHWAY 361,PORT ARANSAS,TX,78373-4803,27.811711,-97.077881,6137975,6480.0,6480.0,100.0,181440.0,28.0,4.22,1.22
WI1718,4221 TOWER AVENUE,SUPERIOR,WI,54880-5672,46.688682,-92.104199,GSA,6600.0,6600.0,100.0,131905.73,19.99,4.22,4.22
CA6761,456 SAN FERNANDO MISSION,SAN FERNANDO,CA,91340-3542,34.282632,-118.445049,5846178,9671.0,9671.0,100.0,345682.5,35.74,4.22,4.22
FL2480,14050 NW 14TH STREET,SUNRISE,FL,33323-2865,26.138801,-80.336629,384860,83374.0,11645.0,13.97,329574.17,28.3,4.22,0.0
NC2591,145 ROWAN STREET,FAYETTEVILLE,NC,28303-4994,35.057749,-78.878517,6045233,20048.0,19300.0,96.27,357033.35,18.5,4.22,0.0
TX2576,3133 GENERAL HUDNELL DRIVE,SAN ANTONIO,TX,78226-1875,29.384807,-98.562788,GSA,87392.0,21848.0,25.0,486187.51,22.25,4.22,0.0
WI1728,222 W. WASHINGTON AVE. STE 350,MADISON,WI,53703-2719,43.073109,-89.386436,1269712,190000.0,6788.0,3.57,181020.71,26.67,4.22,0.0
KY3059,990 WILKINSON TRACE,BOWLING GREEN,KY,42103-3404,36.969834,-86.423969,GSA,21725.0,5301.0,24.4,121030.91,22.83,4.23,0.0
OH2336,1946 N. 13TH ST.,TOLEDO,OH,43604-7258,41.660274,-83.540925,1102980,143954.0,6834.0,4.75,116948.03,17.11,4.23,0.0
GA2713,2300 LAKE PARK DR SE,SMYRNA,GA,30080-4076,33.895619,-84.484595,434853,85347.0,44476.0,52.11,655379.86,14.74,4.23,1.17
NC2410,3340 JAECKLE DRIVE,WILMINGTON,NC,28403-2649,34.227376,-77.900263,5019409,32490.0,14165.0,43.6,258753.17,18.27,4.24,0.0
MT5388,301 N 27TH ST,BILLINGS,MT,59101-1261,45.784452,-108.506174,GSA,22010.0,17124.0,77.8,474277.9,27.7,4.25,3.62
AL2238,524 LIBERTY PARKWAY,BIRMINGHAM,AL,35242-7583,33.474468,-86.684017,1240962,100000.0,30835.0,30.84,820594.39,26.61,4.25,0.0
FL2291,4950 W. KENNEDY BLVD.,TAMPA,FL,33609-1837,27.944769,-82.527696,380396,87553.0,30649.0,35.01,683999.34,22.32,4.25,0.0
FL2393,3592 ALOMA AVE.,WINTER PARK,FL,32792-4012,28.606159,-81.299753,57945,22450.0,7200.0,32.07,118944.0,16.52,4.25,1.25
LA1442,10101 PARK ROWE AVENUE,BATON ROUGE,LA,70808-1686,30.379914,-91.094748,1315645,116000.0,11777.0,10.15,264982.5,22.5,4.25,4.25
MD1053,4440 BUCKEYSTOWN PIKE,FREDERICK,MD,21704-7542,39.345103,-77.427647,794168,84261.0,84261.0,100.0,1183928.41,14.05,4.25,4.25
MN1606,1103 BROADWAY,ALEXANDRIA,MN,56308-2529,45.879544,-95.377664,GSA,9674.0,3173.0,32.8,48577.13,15.31,4.25,0.0
NC2069,3916 SUNSET RIDGE RD,RALEIGH,NC,27607-6416,35.812864,-78.70725,61359,21631.0,21631.0,100.0,423913.49,19.6,4.25,2.25
NY7374,41-61 KISSENA BLVD,NEW YORK-QUEENS,NY,11355-3105,40.754903,-73.823521,5879675,245000.0,17930.0,7.32,730960.58,40.77,4.25,4.25
VA0573,2426 LEE HIGHWAY,BRISTOL,VA,24202-5967,36.628858,-82.149557,5526834,18982.0,5345.0,28.16,98755.77,18.48,4.25,0.0
WI1725,11050 WEST LIBERTY DRIVE,MILWAUKEE,WI,53224-3630,43.153995,-88.050549,6391547,29297.0,29297.0,100.0,881839.7,30.1,4.25,4.25
WI1603,37705 ROY'S POINT BLVD.,BAYFIELD,WI,54814-4809,46.84156875,-90.78754686,GSA,11736.0,11736.0,100.0,410575.0,34.98,4.25,2.25
WI1628,6021 DURAND AVE,RACINE,WI,53406-5096,42.697322,-87.852353,1319663,6000.0,3590.0,59.83,63015.34,17.55,4.25,0.0
AR1203,100 E PEACH ST,EL DORADO,AR,71730-5874,33.214021,-92.663768,7863006,49045.0,6073.0,12.38,148497.34,24.45,4.26,2.01
PA0406,615 CHESTNUT ST,PHILADELPHIA,PA,19106-4404,39.949267,-75.151006,300378,375396.0,244090.0,65.02,5603966.18,22.96,4.26,2.74
SC2175,4130 FABER PLACE DR,NORTH CHARLESTON,SC,29405-8501,32.843382,-80.021502,1524385,57313.0,6157.0,10.74,126218.5,20.5,4.26,1.26
MN1679,1122 EAST 25TH STREET,HIBBING,MN,55746-2138,47.420824,-92.927205,7254870,6400.0,6400.0,100.0,159678.17,24.95,4.26,4.26
VA0734,5309 COMMONWEALTH CENTRE PARKWAY,MIDLOTHIAN,VA,23112-2633,37.41613,-77.626128,873170,64000.0,4781.0,7.47,98386.79,20.58,4.27,0.0
FL2214,104 N. MAIN ST,GAINESVILLE,FL,32601-5320,29.653017,-82.325043,1417340,87133.0,9140.0,10.49,223607.91,24.46,4.27,0.29
NY7367,201 LANG BLVD,GRAND ISLAND,NY,14072-1601,43.03388,-78.978553,GSA,28700.0,28700.0,100.0,842982.77,29.37,4.27,4.27
MA5837,1250 HANCOCK ST,QUINCY,MA,02169-4339,42.252451,-71.004261,219572,110363.0,18826.0,17.06,507330.55,26.95,4.28,1.5
LA1354,201 ENERGY PARKWAY,LAFAYETTE,LA,70508-3800,30.182098,-92.009667,1386994,120841.0,15748.0,13.03,367675.3,23.35,4.28,1.11
FL3079,3520 THOMASVILLE RD,TALLAHASSEE,FL,32309-3478,30.505968,-84.246118,1555232,61785.0,3680.0,5.96,84923.48,23.08,4.28,0.0
OH2326,1720 EAST MELROSE AVE,FINDLAY,OH,45840-4413,41.065557,-83.627545,6928339,6898.0,6898.0,100.0,178961.96,25.94,4.28,4.28
UT1500,60 E SOUTH TEMPLE ST,SALT LAKE CITY,UT,84111-1002,40.7692328,-111.88953,GSA,388200.0,3882.0,1.0,99402.7,25.61,4.29,4.29
CA7329,"2479 EAST BAYSHORE ROAD, SUITE 820",PALO ALTO,CA,94303-3207,37.447817,-122.118924,302841,99157.0,7890.0,7.96,351262.8,44.52,4.29,2.29
TX2515,1200 GOLDEN KEY CIRCLE,EL PASO,TX,79925-5820,31.775475,-106.371666,5041939,108053.0,8549.0,7.91,146112.36,17.09,4.29,0.0
VA0059,8111 GATEHOUSE RD,FALLS CHURCH,VA,22042-1213,38.8684356,-77.225624,GSA,281995.0,70056.0,24.84,2319339.96,33.11,4.29,4.29
GA2339,73 SOUTH WOODS PARKWAY,HAPEVILLE,GA,30354-3735,33.643979,-84.387494,505393,106776.0,26454.0,24.78,638403.95,24.13,4.29,4.29
NY7393,1 BATTERY PARK PLAZA,NEW YORK-MANHATTAN,NY,10004-1405,40.703582,-74.013696,157185,837052.0,10651.0,1.27,416964.08,39.15,4.29,4.29
NM1584,4041 JEFFERSON PLZ NE,ALBUQUERQUE,NM,87109-3477,35.1512339,-106.59668,GSA,77616.0,18038.0,23.24,411955.88,22.84,4.3,2.3
AR1170,201 SHOPPING WAY BLVD,WEST MEMPHIS,AR,72301-1733,35.165527,-90.188708,GSA,25536.0,5950.0,23.3,52118.48,8.76,4.31,0.0
CA6274,101 WEST BROADWAY,SAN DIEGO,CA,92101-8216,32.715634,-117.163818,313244,401000.0,112981.0,28.17,4327358.48,38.3,4.31,1.36
