Comparison	PathID.1	Pathway	Group1	Sample1	Symbol1	LFPKM1	Stdres1	Interaction	Group2	Sample2	Symbol2	LFPKM2	Stdres2
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	Col2.3	Wnt5a	2.92536715180791	-4.251474562	-->	stem	CD34n_Flk2n	Fzd1	0.137159334351595	-3.461804569
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	Col2.3	Wnt5a	2.92536715180791	-4.251474562	-->	stem	CD34n_Flk2n	Fzd2	0.0766946706279452	-3.150916337
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt10a	0.185345178446148	6.046607397
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt11	0	-11.78211709
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt4	0	-11.50177064
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt5a	0.028406910602732	-4.251474562
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt7b	0	-9.940813853
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt16	0.0373445462593988	-4.218440163
stem.strom	mmu04310C	Wnt signaling pathway (Wnt/Ca2+)	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt9a	0.0749255789498618	-3.051481911
stem.strom	mmu04340	Hedgehog signaling pathway	strom	Col2.3	Gas1	5.46160058765597	-4.647013614	--|	stem	CD34n_Flk2n	Ihh	0.077463283697959	-4.141408413
stem.strom	mmu04340	Hedgehog signaling pathway	strom	Col2.3	Hhip	4.64389658467034	-11.71328535	--|	stem	CD34n_Flk2n	Ihh	0.077463283697959	-4.141408413
stem.strom	mmu04340	Hedgehog signaling pathway	strom	Col2.3	Ihh	4.26383818380904	-4.141408413	|--	stem	CD34n_Flk2n	Gas1	0.0759008735773239	-4.647013614
stem.strom	mmu04340	Hedgehog signaling pathway	strom	Col2.3	Ihh	4.26383818380904	-4.141408413	|--	stem	CD34n_Flk2n	Hhip	0	-11.71328535
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp2	3.66709734574402	-4.4297063	|--	stem	CD34n_Flk2n	Chrd	0.000497522805866716	-5.734650878
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp2	3.66709734574402	-4.4297063	|--	stem	CD34n_Flk2n	Nog	0.0172094325910146	-5.051219074
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp2	3.66709734574402	-4.4297063	-->	stem	CD34n_Flk2n	Amhr2	0.0798747803804524	-3.069847614
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp5	3.79339652171749	-11.35724615	|--	stem	CD34n_Flk2n	Chrd	0.000497522805866716	-5.734650878
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp5	3.79339652171749	-11.35724615	|--	stem	CD34n_Flk2n	Nog	0.0172094325910146	-5.051219074
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp5	3.79339652171749	-11.35724615	-->	stem	CD34n_Flk2n	Amhr2	0.0798747803804524	-3.069847614
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp6	4.42523101217197	-3.424462206	|--	stem	CD34n_Flk2n	Chrd	0.000497522805866716	-5.734650878
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp6	4.42523101217197	-3.424462206	|--	stem	CD34n_Flk2n	Nog	0.0172094325910146	-5.051219074
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp6	4.42523101217197	-3.424462206	-->	stem	CD34n_Flk2n	Amhr2	0.0798747803804524	-3.069847614
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp8a	3.62253214961235	-3.079609755	|--	stem	CD34n_Flk2n	Chrd	0.000497522805866716	-5.734650878
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp8a	3.62253214961235	-3.079609755	|--	stem	CD34n_Flk2n	Nog	0.0172094325910146	-5.051219074
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Bmp8a	3.62253214961235	-3.079609755	-->	stem	CD34n_Flk2n	Amhr2	0.0798747803804524	-3.069847614
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Dcn	9.96744243070777	-4.985234152	--|	stem	CD34n_Flk2n	Tgfb2	0.103645476897708	-4.030065693
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Dcn	9.96744243070777	-4.985234152	--|	stem	CD34n_Flk2n	Tgfb3	0.386069271296929	-3.150157765
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Fst	3.61615770094564	-11.28126849	--|	stem	CD34n_Flk2n	Inhbb	0.0147370567037609	-3.620460514
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Gdf5	1.06937221293234	-9.952311877	|--	stem	CD34n_Flk2n	Chrd	0.000497522805866716	-5.734650878
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Gdf5	1.06937221293234	-9.952311877	|--	stem	CD34n_Flk2n	Nog	0.0172094325910146	-5.051219074
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Gdf5	1.06937221293234	-9.952311877	-->	stem	CD34n_Flk2n	Amhr2	0.0798747803804524	-3.069847614
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Nog	3.97442835700862	-5.051219074	--|	stem	CD34n_Flk2n	Bmp2	0.0353294291392366	-4.4297063
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Nog	3.97442835700862	-5.051219074	--|	stem	CD34n_Flk2n	Bmp5	0	-11.35724615
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Nog	3.97442835700862	-5.051219074	--|	stem	CD34n_Flk2n	Bmp6	0.233775191861546	-3.424462206
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Nog	3.97442835700862	-5.051219074	--|	stem	CD34n_Flk2n	Bmp8a	0.235707456205376	-3.079609755
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Nog	3.97442835700862	-5.051219074	--|	stem	CD34n_Flk2n	Gdf5	0	-9.952311877
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Tgfb2	4.48442818817565	-4.030065693	|--	stem	CD34n_Flk2n	Dcn	0.552303286645495	-4.985234152
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Tgfb2	4.48442818817565	-4.030065693	|--	stem	CD34n_Flk2n	Inhbb	0.0147370567037609	-3.620460514
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Tgfb3	4.67157078716196	-3.150157765	|--	stem	CD34n_Flk2n	Dcn	0.552303286645495	-4.985234152
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Tgfb3	4.67157078716196	-3.150157765	|--	stem	CD34n_Flk2n	Inhbb	0.0147370567037609	-3.620460514
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Amhr2	1.96121583440321	-3.069847614	<--	stem	CD34n_Flk2n	Bmp2	0.0353294291392366	-4.4297063
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Amhr2	1.96121583440321	-3.069847614	<--	stem	CD34n_Flk2n	Bmp5	0	-11.35724615
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Amhr2	1.96121583440321	-3.069847614	<--	stem	CD34n_Flk2n	Bmp6	0.233775191861546	-3.424462206
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Amhr2	1.96121583440321	-3.069847614	<--	stem	CD34n_Flk2n	Bmp8a	0.235707456205376	-3.079609755
stem.strom	mmu04350	TGF-beta signaling pathway	strom	Col2.3	Amhr2	1.96121583440321	-3.069847614	<--	stem	CD34n_Flk2n	Gdf5	0	-9.952311877
stem.strom	mmu04514A	Cell adhesion molecules (CAMs) (APC / T-Cell)	strom	Col2.3	H2-M9	1.27611546984502	-10.09962615	-->	stem	CD34n_Flk2n	Cd8a	0.416045230403591	6.649259074
stem.strom	mmu04514A	Cell adhesion molecules (CAMs) (APC / T-Cell)	strom	Col2.3	H2-M9	1.27611546984502	-10.09962615	-->	stem	CD34n_Flk2n	Cd8b1	0.607083599201992	6.952162955
stem.strom	mmu04514B	Cell adhesion molecules (CAMs) (Killer T / Target)	strom	Col2.3	H2-M9	1.27611546984502	-10.09962615	-->	stem	CD34n_Flk2n	Cd8a	0.416045230403591	6.649259074
stem.strom	mmu04514B	Cell adhesion molecules (CAMs) (Killer T / Target)	strom	Col2.3	H2-M9	1.27611546984502	-10.09962615	-->	stem	CD34n_Flk2n	Cd8b1	0.607083599201992	6.952162955
stem.strom	mmu04514D	Cell adhesion molecules (CAMs) (Endothelial Tight Junction)	strom	Col2.3	Cdh5	2.05004887960722	-3.075954977	---	stem	CD34n_Flk2n	Cdh5	0.0846888437443616	-3.075954977
stem.strom	mmu04514D	Cell adhesion molecules (CAMs) (Endothelial Tight Junction)	strom	Col2.3	Ocln	0	7.669512182	---	stem	CD34n_Flk2n	Ocln	1.32854927500974	7.669512182
stem.strom	mmu04514H	Cell adhesion molecules (CAMs) (Synapse)	strom	Col2.3	Cdh2	3.50235606381114	-3.516241741	-->	stem	CD34n_Flk2n	Cdh2	0.119242749191644	-3.516241741
stem.strom	mmu04514H	Cell adhesion molecules (CAMs) (Synapse)	strom	Col2.3	Ncam1	3.92583805548184	-3.022951932	<--	stem	CD34n_Flk2n	Ncam1	0.303047745964412	-3.022951932
stem.strom	mmu04514H	Cell adhesion molecules (CAMs) (Synapse)	strom	Col2.3	Negr1	1.15616359185101	-3.38118176	---	stem	CD34n_Flk2n	Negr1	0.0249204642316781	-3.38118176
stem.strom	mmu04514I	Cell adhesion molecules (CAMs) (Growth Cone / Axon)	strom	Col2.3	Cdh2	3.50235606381114	-3.516241741	-->	stem	CD34n_Flk2n	Cdh2	0.119242749191644	-3.516241741
stem.strom	mmu04514I	Cell adhesion molecules (CAMs) (Growth Cone / Axon)	strom	Col2.3	Ncam1	3.92583805548184	-3.022951932	<--	stem	CD34n_Flk2n	Ncam1	0.303047745964412	-3.022951932
stem.strom	mmu04514I	Cell adhesion molecules (CAMs) (Growth Cone / Axon)	strom	Col2.3	Cadm3	3.14840865315796	-3.375177305	---	stem	CD34n_Flk2n	Cadm3	0.116797633345783	-3.375177305
stem.strom	mmu04514N	Cell adhesion molecules (CAMs) (Epithelial Tight Junction)	strom	Col2.3	Ocln	0	7.669512182	---	stem	CD34n_Flk2n	Ocln	1.32854927500974	7.669512182
stem.strom	mmu04514O	Cell adhesion molecules (CAMs) (Spermatid / Sertoli Cell)	strom	Col2.3	Cdh2	3.50235606381114	-3.516241741	-->	stem	CD34n_Flk2n	Cdh2	0.119242749191644	-3.516241741
stem.strom	mmu04514Q	Cell adhesion molecules (CAMs) (Myoblasts)	strom	Col2.3	Cdh2	3.50235606381114	-3.516241741	-->	stem	CD34n_Flk2n	Cdh2	0.119242749191644	-3.516241741
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Cntfr	3.03293658815106	-11.02461165	---	stem	CD34n_Flk2n	Il11	0.217724560828672	-3.027097126
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Cntfr	3.03293658815106	-11.02461165	---	stem	CD34n_Flk2n	Il6	0.0328349140816692	-4.259104106
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il11	3.36813694457309	-3.027097126	---	stem	CD34n_Flk2n	Cntfr	0	-11.02461165
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il11	3.36813694457309	-3.027097126	---	stem	CD34n_Flk2n	Il11ra1	2.84282600860994	3.870477395
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il11	3.36813694457309	-3.027097126	---	stem	CD34n_Flk2n	Il13ra2	0	-8.104660215
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il11	3.36813694457309	-3.027097126	---	stem	CD34n_Flk2n	Lepr	0.103321719216186	-4.483069759
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il11	3.36813694457309	-3.027097126	---	stem	CD34n_Flk2n	Lifr	0.366224282531381	-3.259871072
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il11	3.36813694457309	-3.027097126	---	stem	CD34n_Flk2n	Mpl	6.38109471602411	4.044646006
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il11	3.36813694457309	-3.027097126	---	stem	CD34n_Flk2n	Osmr	0.0320607716675824	-4.955238791
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il6	3.16203758591702	-4.259104106	---	stem	CD34n_Flk2n	Cntfr	0	-11.02461165
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il6	3.16203758591702	-4.259104106	---	stem	CD34n_Flk2n	Il11ra1	2.84282600860994	3.870477395
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il6	3.16203758591702	-4.259104106	---	stem	CD34n_Flk2n	Il13ra2	0	-8.104660215
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il6	3.16203758591702	-4.259104106	---	stem	CD34n_Flk2n	Lepr	0.103321719216186	-4.483069759
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il6	3.16203758591702	-4.259104106	---	stem	CD34n_Flk2n	Lifr	0.366224282531381	-3.259871072
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il6	3.16203758591702	-4.259104106	---	stem	CD34n_Flk2n	Mpl	6.38109471602411	4.044646006
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Il6	3.16203758591702	-4.259104106	---	stem	CD34n_Flk2n	Osmr	0.0320607716675824	-4.955238791
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Lepr	5.58787200554063	-4.483069759	---	stem	CD34n_Flk2n	Il11	0.217724560828672	-3.027097126
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Lepr	5.58787200554063	-4.483069759	---	stem	CD34n_Flk2n	Il6	0.0328349140816692	-4.259104106
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Lifr	4.839894100544	-3.259871072	---	stem	CD34n_Flk2n	Il11	0.217724560828672	-3.027097126
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Lifr	4.839894100544	-3.259871072	---	stem	CD34n_Flk2n	Il6	0.0328349140816692	-4.259104106
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Osmr	4.76301844494321	-4.955238791	---	stem	CD34n_Flk2n	Il11	0.217724560828672	-3.027097126
stem.strom	mmu04630	Jak-STAT signaling pathway	strom	Col2.3	Osmr	4.76301844494321	-4.955238791	---	stem	CD34n_Flk2n	Il6	0.0328349140816692	-4.259104106
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	Col2.3	Ntf3	1.05118413885657	-9.938480874	-->	stem	CD34n_Flk2n	Ntrk2	0.0526985623422266	-3.92701558
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	Col2.3	Ntrk2	3.14517038512588	-3.92701558	<--	stem	CD34n_Flk2n	Bdnf	0.00793682744777087	-3.039319082
stem.strom	mmu04722	Neurotrophin signaling pathway	strom	Col2.3	Ntrk2	3.14517038512588	-3.92701558	<--	stem	CD34n_Flk2n	Ntf3	0	-9.938480874
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgf18	2.50224148084403	-10.77810078	-->	stem	CD34n_Flk2n	Fgfr2	0.125883157222791	-4.446086835
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgf2	3.45431541716361	-11.21116494	-->	stem	CD34n_Flk2n	Fgfr2	0.125883157222791	-4.446086835
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgf7	3.47421537126437	-4.086925565	-->	stem	CD34n_Flk2n	Fgfr2	0.125883157222791	-4.446086835
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgfr2	5.84048337606807	-4.446086835	<--	stem	CD34n_Flk2n	Fgf10	0	-9.753621721
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgfr2	5.84048337606807	-4.446086835	<--	stem	CD34n_Flk2n	Fgf14	0	-9.806999887
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgfr2	5.84048337606807	-4.446086835	<--	stem	CD34n_Flk2n	Fgf15	1.89299323753141	8.065287252
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgfr2	5.84048337606807	-4.446086835	<--	stem	CD34n_Flk2n	Fgf18	0	-10.77810078
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgfr2	5.84048337606807	-4.446086835	<--	stem	CD34n_Flk2n	Fgf2	0	-11.21116494
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgfr2	5.84048337606807	-4.446086835	<--	stem	CD34n_Flk2n	Fgf3	3.43612051985148	3.346799176
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgfr2	5.84048337606807	-4.446086835	<--	stem	CD34n_Flk2n	Fgf7	0.0515603185088182	-4.086925565
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fgfr2	5.84048337606807	-4.446086835	<--	stem	CD34n_Flk2n	Fgf23	0	-8.906824948
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd1	3.60515056831698	-3.461804569	<--	stem	CD34n_Flk2n	Wnt10a	0.185345178446148	6.046607397
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd1	3.60515056831698	-3.461804569	<--	stem	CD34n_Flk2n	Wnt11	0	-11.78211709
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd1	3.60515056831698	-3.461804569	<--	stem	CD34n_Flk2n	Wnt4	0	-11.50177064
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd1	3.60515056831698	-3.461804569	<--	stem	CD34n_Flk2n	Wnt5a	0.028406910602732	-4.251474562
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd1	3.60515056831698	-3.461804569	<--	stem	CD34n_Flk2n	Wnt7b	0	-9.940813853
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd1	3.60515056831698	-3.461804569	<--	stem	CD34n_Flk2n	Wnt16	0.0373445462593988	-4.218440163
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd1	3.60515056831698	-3.461804569	<--	stem	CD34n_Flk2n	Wnt9a	0.0749255789498618	-3.051481911
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt11	4.81124494949098	-11.78211709	-->	stem	CD34n_Flk2n	Fzd1	0.137159334351595	-3.461804569
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt11	4.81124494949098	-11.78211709	-->	stem	CD34n_Flk2n	Fzd2	0.0766946706279452	-3.150916337
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt4	4.13510797375544	-11.50177064	-->	stem	CD34n_Flk2n	Fzd1	0.137159334351595	-3.461804569
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt4	4.13510797375544	-11.50177064	-->	stem	CD34n_Flk2n	Fzd2	0.0766946706279452	-3.150916337
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt5a	2.92536715180791	-4.251474562	-->	stem	CD34n_Flk2n	Fzd1	0.137159334351595	-3.461804569
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt5a	2.92536715180791	-4.251474562	-->	stem	CD34n_Flk2n	Fzd2	0.0766946706279452	-3.150916337
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt7b	1.05423724205057	-9.940813853	-->	stem	CD34n_Flk2n	Fzd1	0.137159334351595	-3.461804569
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt7b	1.05423724205057	-9.940813853	-->	stem	CD34n_Flk2n	Fzd2	0.0766946706279452	-3.150916337
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt10a	0.185345178446148	6.046607397
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt11	0	-11.78211709
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt4	0	-11.50177064
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt5a	0.028406910602732	-4.251474562
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt7b	0	-9.940813853
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt16	0.0373445462593988	-4.218440163
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Fzd2	2.06161723320794	-3.150916337	<--	stem	CD34n_Flk2n	Wnt9a	0.0749255789498618	-3.051481911
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt16	3.268950832668	-4.218440163	-->	stem	CD34n_Flk2n	Fzd1	0.137159334351595	-3.461804569
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt16	3.268950832668	-4.218440163	-->	stem	CD34n_Flk2n	Fzd2	0.0766946706279452	-3.150916337
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt9a	1.84502429890315	-3.051481911	-->	stem	CD34n_Flk2n	Fzd1	0.137159334351595	-3.461804569
stem.strom	mmu05200	Pathways in cancer	strom	Col2.3	Wnt9a	1.84502429890315	-3.051481911	-->	stem	CD34n_Flk2n	Fzd2	0.0766946706279452	-3.150916337
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgf1	4.52436462387987	-3.073709364	-->	stem	CD34p_Flk2n	Fgfr2	0.347890121052768	-3.549056245
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgf18	2.50224148084403	-10.33209876	-->	stem	CD34p_Flk2n	Fgfr2	0.347890121052768	-3.549056245
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgf7	3.47421537126437	-3.463893852	-->	stem	CD34p_Flk2n	Fgfr2	0.347890121052768	-3.549056245
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgfr2	5.84048337606807	-3.549056245	<--	stem	CD34p_Flk2n	Fgf1	0.328390722068475	-3.073709364
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgfr2	5.84048337606807	-3.549056245	<--	stem	CD34p_Flk2n	Fgf10	0	-9.34364035
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgfr2	5.84048337606807	-3.549056245	<--	stem	CD34p_Flk2n	Fgf14	0	-9.395141741
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgfr2	5.84048337606807	-3.549056245	<--	stem	CD34p_Flk2n	Fgf15	0.590052955552457	6.709014506
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgfr2	5.84048337606807	-3.549056245	<--	stem	CD34p_Flk2n	Fgf18	0	-10.33209876
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgfr2	5.84048337606807	-3.549056245	<--	stem	CD34p_Flk2n	Fgf3	3.78307942987361	3.413474268
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgfr2	5.84048337606807	-3.549056245	<--	stem	CD34p_Flk2n	Fgf7	0.100865456167843	-3.463893852
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgfr2	5.84048337606807	-3.549056245	<--	stem	CD34p_Flk2n	Fgf9	0	-9.044680205
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgfr2	5.84048337606807	-3.549056245	<--	stem	CD34p_Flk2n	Fgf23	0	-8.52661692
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Fgfr2	5.84048337606807	-3.549056245	<--	stem	CD34p_Flk2n	Fgf16	0	-8.709523593
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Ngf	3.74782776800405	-10.87210473	-->	stem	CD34p_Flk2n	Ntrk2	0.0319484526597886	-4.085988848
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Ntf3	1.05118413885657	-9.521999862	-->	stem	CD34p_Flk2n	Ntrk2	0.0319484526597886	-4.085988848
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Ntrk2	3.14517038512588	-4.085988848	<--	stem	CD34p_Flk2n	Ngf	0	-10.87210473
stem.strom	mmu04010A	MAPK signaling pathway (Classical)	strom	Col2.3	Ntrk2	3.14517038512588	-4.085988848	<--	stem	CD34p_Flk2n	Ntf3	0	-9.521999862
stem.strom	mmu04060A	Cytokine-cytokine receptor interaction (Chemokines)	strom	Col2.3	Cxcr7	4.3606522249073	-4.157141274	<--	stem	CD34p_Flk2n	Cxcl12	1.50687101978246	-3.992946643
stem.strom	mmu04060A	Cytokine-cytokine receptor interaction (Chemokines)	strom	Col2.3	Cxcl12	10.2258099406235	-3.992946643	-->	stem	CD34p_Flk2n	Cxcr7	0.0614803715812149	-4.157141274
stem.strom	mmu04060F	Cytokine-cytokine receptor interaction (TNF Family)	strom	Col2.3	Tnfrsf11b	5.03996305679248	-5.082157841	<--	stem	CD34p_Flk2n	Tnfsf11	0.119652720832219	-3.219675507
stem.strom	mmu04060F	Cytokine-cytokine receptor interaction (TNF Family)	strom	Col2.3	Tnfsf11	3.17007567505599	-3.219675507	-->	stem	CD34p_Flk2n	Tnfrsf11b	0.022712811159732	-5.082157841
stem.strom	mmu04060G	Cytokine-cytokine receptor interaction (TGF-B Family)	strom	Col2.3	Bmp2	3.66709734574402	-3.474388268	-->	stem	CD34p_Flk2n	Bmpr1b	0	-8.629221781
stem.strom	mmu04062	Chemokine signaling pathway	strom	Col2.3	Ccr5	0	7.279591011	<--	stem	CD34p_Flk2n	Cxcl12	1.50687101978246	-3.992946643
stem.strom	mmu04062	Chemokine signaling pathway	strom	Col2.3	Cxcl1	4.83270270475488	-3.94114749	-->	stem	CD34p_Flk2n	Ccr5	1.14863479965089	7.279591011
stem.strom	mmu04062	Chemokine signaling pathway	strom	Col2.3	Cxcl10	1.87333681384941	-5.672461896	-->	stem	CD34p_Flk2n	Ccr5	1.14863479965089	7.279591011
stem.strom	mmu04062	Chemokine signaling pathway	strom	Col2.3	Ccl11	3.3986267327194	-4.173455253	-->	stem	CD34p_Flk2n	Ccr5	1.14863479965089	7.279591011
